@relation project

@attribute project {true, false}
@attribute conditionID real
@attribute messageID real
@attribute subjectID real
@attribute partnerNumber real
@attribute Lexical_Diversity real
@attribute Emotiveness real
@attribute Pausality real
@attribute Word_Quantity real
@attribute Verb_Quantity real
@attribute Modifier_Quantity real
@attribute Sentence_Quantity real
@attribute passive_verb_ratio real
@attribute modal_verb_ratio real
@attribute Affect_Ratio real
@attribute Sensory_Ratio real
@attribute Temporal_Immediate_Ratio real
@attribute Temporal_NonImmediate_Ratio real
@attribute Spatial_Far_Ratio real
@attribute Spatial_Close_Ratio real
@attribute Average_Sentence_Length real
@attribute Average_Word_Length real
@attribute Content_Word_Diversity real
@attribute Redundancy real
@attribute Misspelled_Words real
@attribute You_References real
@attribute Self_References real
@attribute Group_References real
@attribute Other_References real
@attribute Pleasantness real
@attribute Activation real
@attribute Imagery real
@attribute Pos_Pleasantness_1dev real
@attribute Pos_Activation_1dev real
@attribute Pos_Imagery_1dev real
@attribute Pos_Pleasantness_2dev real
@attribute Pos_Activation_2dev real
@attribute Pos_Imagery_2dev real
@attribute Neg_Pleasantness_1dev real
@attribute Neg_Activation_1dev real
@attribute Neg_Imagery_1dev real
@attribute Neg_Pleasantness_2dev real
@attribute Neg_Activation_2dev real
@attribute Neg_Imagery_2dev real

@data
true,0.0,0.0,0.0,0.0,0.5,0.5,1.3333333333333333,8,0,2,3,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.5,1.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,2.2857,1.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,8,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,4.25,1.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,1.4127,1.9545500000000002,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.47619047619047616,0.8571428571428571,1.0,42,10,12,4,0.0,0.0,0.0,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.0,0.09523809523809523,10.5,4.095238095238095,1.0,4.0,0.0,0.0,0.09523809523809523,0.0,0.0,1.7879071428571431,1.6452000000000004,1.4000000000000001,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.0,12,0,0,1,NaN,NaN,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,12.0,3.0,1.0,4.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.5714,1.4444,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.0,8,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.25,1.0,2.0,0.0,0.5,0.0,0.0,0.0,1.9365333333333332,1.6837666666666669,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.3333333333333333,4,0,0,3,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.4666666666666667,0.1,2.3333333333333335,30,6,2,6,0.3333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,5.0,3.933333333333333,0.9,1.6666666666666667,0.2,0.0,0.0,0.0,0.0,1.787683333333333,1.6968333333333334,1.333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.2,1.0,12,1,2,4,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,3.0,3.3333333333333335,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.6929500000000002,1.6737000000000002,1.5999999999999999,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10,0,0,1,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.4,1.0,0.0,0.8,0.0,0.0,0.0,0.0,2.375,1.8,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.46875,0.08695652173913043,5.5,64,8,4,4,0.0,0.0,0.0,0.1875,0.0,0.0,0.0625,0.0625,16.0,3.875,0.95,6.0,0.15625,0.0,0.0,0.0625,0.0625,1.8398166666666667,1.6974208333333334,1.6416666666666666,0.16666666666666666,0.125,0.125,0.0,0.0,0.0,0.041666666666666664,0.25,0.4583333333333333,0.0,0.041666666666666664,0.0
true,0.0,0.0,0.0,0.0,0.42857142857142855,0.17647058823529413,1.0,70,18,6,2,0.1111111111111111,0.0,0.0,0.08571428571428572,0.02857142857142857,0.0,0.05714285714285714,0.0,35.0,3.914285714285714,0.9444444444444444,17.0,0.0,0.0,0.05714285714285714,0.0,0.0,1.7844749999999998,1.5953357142857147,1.3214285714285716,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.4642857142857143,0.6785714285714286,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.8571428571428571,1.4285714285714286,26,5,6,7,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,3.7142857142857144,3.923076923076923,1.0,1.7142857142857142,0.0,0.0,0.15384615384615385,0.0,0.0,1.8736000000000002,1.72397,1.28,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.7,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,18,4,2,2,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,9.0,3.3333333333333335,1.0,5.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,1.8308,1.7367285714285714,1.3428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.43333333333333335,0.23076923076923078,1.0,30,6,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.133333333333334,0.875,3.5,0.0,0.0,0.13333333333333333,0.0,0.0,1.7492384615384613,1.5206153846153847,1.6461538461538463,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.4642857142857143,0.1875,1.0,28,6,3,4,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.0,7.0,3.642857142857143,0.8888888888888888,2.5,0.0,0.0,0.0,0.0,0.0,1.7608,1.5526111111111112,1.2666666666666664,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,1.0,1.0,4,0,2,2,NaN,NaN,0.0,0.5,0.0,0.0,0.0,0.0,2.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,2.125,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,Infinity,4.0,6,0,2,1,NaN,NaN,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,6.0,3.6666666666666665,1.0,4.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.28025,1.8636499999999998,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,Infinity,1.0,2,0,2,2,NaN,NaN,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2,0,0,2,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.47058823529411764,0.5714285714285714,0.0,34,6,8,1,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,34.0,3.8823529411764706,1.0,12.0,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,2.0226214285714286,1.710214285714286,1.385714285714286,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.35714285714285715,0.6428571428571429,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2,0,0,2,NaN,NaN,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.4375,0.45454545454545453,1.0,48,12,10,4,0.0,0.0,0.041666666666666664,0.125,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,12.0,3.8333333333333335,0.9285714285714286,5.0,0.0,0.0,0.0,0.0,0.0,1.7830409090909085,1.6206227272727276,1.6545454545454548,0.045454545454545456,0.0,0.22727272727272727,0.0,0.0,0.0,0.13636363636363635,0.4090909090909091,0.45454545454545453,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,2.0,6,0,0,3,NaN,NaN,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,5.666666666666667,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.2024,1.4629666666666665,1.5333333333333332,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,3.0,2,0,0,2,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.2,2.0,16,1,2,2,0.0,0.0,0.125,0.25,0.125,0.0,0.25,0.0,8.0,3.125,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0488,2.13056,1.6799999999999997,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,38,15,8,3,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,12.666666666666666,3.736842105263158,1.0,2.6666666666666665,0.05555555555555555,0.10526315789473684,0.10526315789473684,0.0,0.0,2.077207142857143,1.7485928571428568,1.3714285714285712,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.5714285714285714,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,0,0,1,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6,0,0,1,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.3333333333333335,1.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6,0,0,1,NaN,NaN,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,6.0,3.6666666666666665,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5356999999999998,1.4722,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.0,12,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.333333333333333,1.0,6.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.94512,1.9052799999999999,1.8399999999999999,0.2,0.4,0.4,0.0,0.2,0.0,0.2,0.2,0.6,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,2.0,22,1,5,1,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,22.0,3.5454545454545454,1.0,10.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.0,2.1,1.6595142857142857,1.1428571428571428,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.38461538461538464,0.04,2.3333333333333335,52,10,1,6,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,8.666666666666666,3.230769230769231,0.8461538461538461,4.333333333333333,0.12,0.0,0.3076923076923077,0.0,0.07692307692307693,1.9597062499999995,1.6354812499999996,1.625,0.125,0.125,0.1875,0.125,0.0,0.0,0.0,0.3125,0.5625,0.0,0.0625,0.0
true,0.0,0.0,0.0,0.0,0.45,0.0,0.8,40,12,0,5,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.05,8.0,3.55,0.8181818181818182,3.6,0.05,0.0,0.0,0.0,0.1,1.801623529411765,1.5207117647058825,1.1764705882352942,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,0.0,0.17647058823529413,0.5294117647058824,0.7647058823529411,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.0,4,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,1.875,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.46875,0.14285714285714285,1.0,32,6,2,2,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,16.0,3.8125,1.0,8.0,0.06666666666666667,0.25,0.0,0.0,0.0,1.85505,1.6367214285714287,1.2857142857142854,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.6428571428571429,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.0,4,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,0,0,1,NaN,NaN,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,Infinity,1.0,2,0,2,2,NaN,NaN,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2,0,0,2,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4286,2.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,12,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.1666666666666665,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999996,1.6303,1.36,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,2.0,26,2,0,3,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,8.666666666666666,3.6923076923076925,1.0,4.666666666666667,0.07692307692307693,0.0,0.0,0.0,0.0,1.99135,1.7525625000000002,1.4500000000000002,0.25,0.125,0.125,0.125,0.125,0.0,0.125,0.25,0.625,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,1.0,14,3,4,2,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,7.0,3.5714285714285716,1.0,3.0,0.0,0.0,0.2857142857142857,0.0,0.0,2.13094,1.77894,1.2,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.6,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.4444444444444444,0.16666666666666666,1.4285714285714286,18,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,4.888888888888889,0.8571428571428571,0.5714285714285714,0.0,0.0,0.2222222222222222,0.0,0.0,1.86045,1.6804,1.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.14285714285714285,0.6666666666666666,24,4,2,3,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,8.0,3.8333333333333335,1.0,3.3333333333333335,0.1,0.16666666666666666,0.0,0.0,0.0,1.7398,1.792642857142857,1.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.4,0.0,18,4,4,1,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,18.0,4.333333333333333,1.0,4.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,2.009066666666667,1.6585833333333335,1.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,14,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.7142857142857144,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.9680666666666664,1.68585,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,2.0,0.6666666666666666,16,2,8,3,0.0,0.0,0.125,0.375,0.0,0.0,0.125,0.0,5.333333333333333,3.75,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.8880285714285712,1.7141857142857142,1.1999999999999997,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,0.14285714285714285,0.0
true,0.0,0.0,0.0,0.0,0.38333333333333336,0.3,2.0,60,16,6,2,0.0,0.0,0.0,0.1,0.0,0.0,0.03333333333333333,0.1,30.0,3.1333333333333333,0.9166666666666666,18.0,0.0,0.0,0.2,0.0,0.0,1.8034615384615384,1.5553423076923079,1.1384615384615384,0.11538461538461539,0.038461538461538464,0.0,0.0,0.0,0.0,0.07692307692307693,0.4230769230769231,0.8076923076923077,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.0,10,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.8,1.0,3.0,0.0,0.0,0.4,0.0,0.0,2.1166666666666667,1.9278000000000002,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,0,0,1,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4286,2.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.47368421052631576,0.0,1.0,38,11,0,2,0.18181818181818182,0.18181818181818182,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,19.0,4.2105263157894735,1.0,10.0,0.058823529411764705,0.10526315789473684,0.0,0.0,0.0,1.7808599999999999,1.7120266666666666,1.52,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,Infinity,4.0,4,0,2,1,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.55,2.1389,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.484375,0.17142857142857143,1.7142857142857142,64,19,6,7,0.0,0.21052631578947367,0.03125,0.03125,0.0,0.0,0.0,0.0625,9.142857142857142,3.6875,1.0,3.7142857142857144,0.0,0.125,0.0625,0.0,0.0625,2.1034839999999995,1.9263080000000001,1.6160000000000008,0.36,0.2,0.16,0.04,0.0,0.0,0.08,0.12,0.52,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,12,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.666666666666667,1.0,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.6833500000000001,1.53365,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,4.0,2,0,0,1,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2,0,0,2,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,12,6,4,1,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,12.0,3.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.91005,1.5898166666666669,1.1333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.8333333333333334,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,3.0,12,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.8333333333333335,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.667675,1.686925,1.45,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.5,0.75,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.5,0.8,18,2,4,5,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,3.6,3.7777777777777777,1.0,1.2,0.0,0.0,0.0,0.0,0.0,2.083333333333333,1.8283833333333332,1.6666666666666667,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.0,18,4,0,1,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,18.0,3.888888888888889,1.0,8.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.6117333333333335,2.1099,1.333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,0,0,1,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4286,2.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,1.25,20,4,0,8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,2.5,4.1,1.0,0.75,0.125,0.2,0.0,0.0,0.0,1.7752999999999999,1.6752000000000002,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.5,0.0,6.0,2,0,0,1,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.46153846153846156,0.26666666666666666,2.0,26,5,4,3,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,8.666666666666666,3.230769230769231,1.0,2.0,0.0,0.0,0.15384615384615385,0.0,0.0,2.0830375,1.816225,1.4749999999999999,0.375,0.25,0.125,0.125,0.0,0.0,0.0,0.25,0.625,0.0,0.0,0.0
